sample_id,n_match_genomes_fmg,avg_f_match,avg_median_abund,n_unique_weighted
ERR594314,43244,0.009730773322732431,4.606003144944964,621147
ERR594327,23650,0.007251703719448536,2.9646723044397465,157659
ERR594393,26409,0.007067222661121223,5.324131924722632,277136
ERR594409,15735,0.008063538165182155,6.750651414045122,273463
ERR5947604,4646,0.018161976136663677,2.6582006026689626,315830
ERR5947809,4291,0.019553135747227713,2.885341412258215,318422
ERR5948177,833,0.02479382866528862,1.446578631452581,21595
ERR5954372,51549,0.008971824573726403,2.736280044229762,524198
ERR5954399,56388,0.009234600329871105,2.7040239057955593,682832
ERR5954416,53313,0.009827881849966776,2.9822463564233863,614866
ERR5954423,43961,0.010979013906595394,3.1598121061850275,841569
ERR5954425,40456,0.009056790718444781,4.0859575835475574,528606
ERR5954451,43320,0.009888794366808321,3.2164704524469068,567740
ERR5954456,40494,0.008903611480686911,3.0487850051859535,513487
ERR5954473,41159,0.00817913999354896,3.198036881362521,453647
ERR5954489,39061,0.008869457072774272,3.706087913775889,542098
ERR598947,87154,0.013287935233856471,2.11324781421392,1553936
ERR599020,100226,0.01776923397367099,1.9497685231377089,1915285
ERR599030,85395,0.016353767491393747,2.1103460389952575,1848281
ERR599131,37677,0.011744102427663205,1.5097805026939513,293138
ERR599246,122077,0.012036431489653526,1.4317684739959207,1377737
ERR599277,82883,0.009063773194378979,2.268299892619717,619087
ERR6614656,51186,0.006329107432959153,8.348063923729145,1325708
ERR6760079,15019,0.0232995320384198,3.247686264065517,1123638
ERR676904,853,0.0037851431529853687,1.26084407971864,1476
ERR676905,3486,0.004120286408385222,1.2845668387837061,6991
ERR732785,8357,0.014473250093110653,2.3968529376570538,343549
ERR738544,39598,0.010216380587263525,1.188810040911157,276601
ERR738545,39852,0.010142700788738997,1.1850220817022985,273034
ERR738546,40192,0.010198384118302638,1.1896646098726114,281006
ERR738547,47053,0.01061454012823376,1.223811446666525,348218
ERR738548,38388,0.010254618306875067,1.1956210274043972,251781
ERR738549,37768,0.010345430123623623,1.2044852785426816,251062
ERR748018,987,0.042514631655877246,3.809017223910841,91074
ERR748019,1017,0.041269173392245506,3.6882989183874137,91300
ERR748020,1006,0.04164388989882496,3.7589463220675943,90089
ERR748021,990,0.042565659615394484,3.765151515151515,90440
ERR748303,240,0.02633283103339806,1.1666666666666667,3076
ERR748304,204,0.028905044882210525,1.1593137254901962,2933
ERR748305,210,0.028717992008752642,1.25,2934
ERR748306,205,0.029819223130319296,1.1341463414634145,3024
ERR770988,4718,0.015676195622010315,1.58965663416702,29770
ERR770997,6948,0.010434558347897265,1.7327288428324699,36690
ERR771014,6487,0.009900111793350956,1.7131956220132574,33919
ERR771018,6044,0.013034722407344601,1.534910655195235,24933
ERR771061,4337,0.008086385027940606,1.8874798247636615,16359
ERR771068,6642,0.009082897278699681,1.7177807889190002,32665
ERR7927770,42758,0.012210667934236924,1.5572992188596286,414711
ERR7927771,43962,0.011980669475965195,1.521996269505482,411135
ERR864206,7058,0.009949666548220583,1.2046613771606687,42810
ERR864208,7222,0.010462638639947583,1.2178759346441428,39358
ERR864210,6144,0.011520538816135156,1.1689453125,33817
ERR8958875,4948,0.03357080079868611,2.815986257073565,222981
ERR8958876,4532,0.025493403904289526,5.535745807590468,528569
ERR8958893,4064,0.03600609317922084,2.859744094488189,208001
ERR8960470,2980,0.03698681161703499,3.1981543624161075,206052
ERR911239,6135,0.003947929052154184,1.0446617766911166,10715
ERR911270,5427,0.003905235957267345,1.0514096185737978,9647
ERR911316,6189,0.004051109533494528,1.0266602035870092,10717
ERR911358,20393,0.005148958280314795,1.0592605305742167,48000
ERR911367,12116,0.004544488533923545,1.0266589633542422,24673
ERR912059,8071,0.026485012035998977,3.467290298599926,631778
ERR912169,7656,0.025309896923956236,2.783960292580982,490275
ERR9456920,1777,0.004325141686078288,1.100168823860439,3126
ERR9456921,311,0.0054944774460652535,1.1639871382636655,839
ERR9465694,17935,0.01742046106645204,2.5573738500139394,748865
ERR9465699,24918,0.014558856665344167,2.7608556063889558,1083390
ERR9465700,18474,0.017123450338410954,2.4550719930713436,890340
ERR9465701,17592,0.01634988687432907,2.5349022282855844,743119
ERR9465706,19823,0.0166971587972256,2.5038087070574586,818124
ERR9465707,23604,0.015298794226417676,2.789357735976953,1086983
ERR9465708,19045,0.015501046501136082,2.604121816749803,796494
ERR9465726,20453,0.01361200851937268,2.675866621033589,960680
ERR9581643,49290,0.008385751948083154,1.6980219111381618,365434
ERR969466,4327,0.006469491587646175,1.3292119251213312,191542
ERR969468,1479,0.008524774044588589,1.2592968221771468,55139
ERR969476,3205,0.006846290959764237,1.8113884555382216,198637
ERR969482,1307,0.008847024923845042,1.2972456006120887,44135
ERR969491,371,0.018788337830983926,1.637466307277628,41100
ERR969518,2343,0.02009528621044172,1.304950917626974,38285
ERR970318,374,0.010566850488905695,2.2446524064171123,12266
ERR986784,5551,0.003905753697866581,1.0985408034588362,10293
SRR1023996,11239,0.005694919627311879,1.3468724975531632,71379
SRR1024012,8356,0.005273745953781743,1.1668262326471996,82927
SRR1024013,6951,0.0046433588663579665,1.4837433462811107,24874
SRR1024014,8294,0.004164452842052183,1.5458162527128045,29249
SRR10484890,13243,0.005522079228821912,11.677036925168013,265341
SRR10484996,9226,0.0045839573279492195,23.422664209841752,344199
SRR10527383,42480,0.0077870966515658,1.788006120527307,594122
SRR10527384,16260,0.007986554339643999,2.8215559655596554,777337
SRR10527385,57382,0.008515795896439242,1.7252274232337668,556136
SRR10527388,22775,0.007409276735221502,5.2472886937431396,1335518
SRR10527389,23563,0.005871887168506995,1.533633238551967,644054
SRR10527391,17057,0.005039021032395829,1.9587559359793634,659303
SRR10527395,34457,0.007028431039208475,2.200786487506167,575907
SRR10527396,27740,0.008067018579378976,2.103731074260995,1366121
SRR10810003,6684,0.008942727721359137,5.0279024536205865,599703
SRR10810004,6787,0.010431510456593471,5.931707676440253,635602
SRR10810005,7111,0.009594149655447984,5.012445506961046,740253
SRR10810006,6649,0.009467322144279072,4.815761768687021,661922
SRR10810007,5570,0.008507380428811322,5.467235188509874,627394
SRR10810008,6141,0.005066474637641366,5.907914020517831,575040
SRR10810009,5710,0.0059317520185385485,4.463747810858144,614580
SRR10810010,5863,0.006025710621561154,5.062169537779294,590022
SRR10810011,6583,0.0068053131276349915,3.828117879386298,661776
SRR10810012,5629,0.005549321856066575,4.508260792325458,633833
SRR10810013,7965,0.00708626847067184,4.820841180163214,627982
SRR10810014,4772,0.0067842560623340795,6.214061190276613,665195
SRR10810015,7462,0.00690750399446881,6.623626373626373,562531
SRR10810016,7231,0.007862635271512148,3.2315723966256398,519809
SRR10810017,6479,0.006803715699124542,5.081262540515512,607858
SRR10810018,6982,0.00862181587713636,4.8164566026926385,762440
SRR10810019,7676,0.007025020817220599,5.542014069828036,590779
SRR10810020,7359,0.008317183498207816,4.76946596004892,595624
SRR10810021,6255,0.006040640657192201,6.9358113509192645,563201
SRR10810022,8574,0.008038311250693672,4.365115465360392,585295
SRR10810024,7709,0.009099681163437625,3.686924374108185,566333
SRR10810026,8583,0.006263526358634167,4.018524991261796,678786
SRR10810028,7328,0.008397345623437268,5.784320414847161,596523
SRR10810029,7698,0.009206861754652986,5.663873733437256,757427
SRR10810030,6075,0.007870292592852709,6.323127572016461,487584
SRR10810031,5446,0.008530901629400345,6.898273962541315,567123
SRR10810032,5807,0.008532064691989704,5.0743929739969005,635533
SRR10810033,6061,0.008247741336781881,5.193862398944068,558988
SRR10810034,3508,0.011795045680499947,4.65963511972634,326376
SRR10810035,5631,0.007532503284320396,5.5293908719588,531465
SRR10810036,6694,0.00857154100764065,5.211682103376158,691413
SRR10810037,6056,0.008374243102208603,3.7640356671070014,667815
SRR10810038,7206,0.008015066653564345,3.9097280044407436,674327
SRR10810040,6741,0.008853239470557541,4.859293873312565,678527
SRR10810041,7493,0.010322837490918106,4.763512611770986,669395
SRR10838798,5122,0.009586175209346397,57.064525575946895,387636
SRR10914154,18376,0.007876849724032893,2.8663202002612103,1103724
SRR10914156,9842,0.007111678091895319,4.56980288559236,993817
SRR10914157,12503,0.006954716946359373,5.708709909621691,897962
SRR10914159,16726,0.008347566103786508,4.467834509147435,1163009
SRR10914161,10507,0.007014902095429119,3.7230417816693633,1306406
SRR10914162,14171,0.008145938294800243,4.1077552748571025,1003063
SRR10914163,15172,0.0080872026577965,3.977425520696019,1336189
SRR10914164,14346,0.00723503862529186,6.699811794228356,1104979
SRR10914165,11731,0.006877268704965379,5.957676242434575,1030809
SRR11086695,65747,0.00892471184113417,1.7742026252148386,637471
SRR11092501,41314,0.007542708978496443,1.0490027593551823,172467
SRR11267042,10377,0.00810838794365602,4.13303459574058,847241
SRR11267043,9064,0.008588258779784162,4.147065313327449,886756
SRR11267046,15556,0.009146442933144214,2.8509578297762923,1059720
SRR11267047,14590,0.00889223272093513,3.5199794379712133,915919
SRR11267048,16951,0.008809102586560475,2.5851867146481036,1107198
SRR11267049,19576,0.008626054425092778,2.893287699223539,1244117
SRR11267050,19224,0.008845768143487313,3.0350083229296714,1329710
SRR11267051,14729,0.009022484383915789,2.6589720958652996,1059824
SRR11267052,13598,0.009146058477158665,6.900683924106486,888955
SRR11267053,17925,0.008749971265838577,3.282873082287308,1124622
SRR11267054,9503,0.008331461165971466,4.179680101020731,894401
SRR11267056,14158,0.008641254842153069,3.6013208080237322,1160854
SRR11267057,15091,0.009409606078578565,2.935425087800676,968727
SRR11267058,14522,0.009415252357026825,3.047307533397604,1004675
SRR11267059,14485,0.009637615575026471,3.0874007594062824,1083573
SRR11267061,19432,0.009326884972192414,3.1584757101687937,1175895
SRR11267062,23936,0.009086679006691356,2.757248495989305,1173086
SRR11267063,15529,0.009488914961134378,3.304688003090991,951451
SRR11267064,15478,0.009237337094574468,3.0776586122238014,883262
SRR11267065,9887,0.008584520636840384,4.003337716192981,952064
SRR11267066,10921,0.00830361183976273,3.8201172053841224,1044859
SRR11267067,17128,0.007674304717545508,3.249824848201775,1275179
SRR11267068,13943,0.007558399709393983,3.5429247651151115,1006962
SRR11267069,13868,0.00769856851866489,2.9761321026824343,894995
SRR11267070,17212,0.007700134083491726,3.393882175226586,1353057
SRR11267071,16314,0.007591021861773236,2.891596175064362,1064739
SRR11267072,14162,0.007682173072772177,3.0392246857788447,975634
SRR11267073,12637,0.007738068219657704,3.240484292157949,916934
SRR11267074,15238,0.007756713102747212,3.326486415540097,1194269
SRR11267075,15903,0.007470895798780459,3.5384833050367854,1223989
SRR11267076,10808,0.007928419767475992,4.550471872686899,1054028
SRR11267077,9557,0.008745857968000377,3.7003766872449515,816185
SRR11267079,10601,0.008109760228783834,5.648240732006414,1009885
SRR11267080,11793,0.008374418907691777,5.0262019842279315,1036922
SRR11267081,11334,0.008020459956794854,4.1868713605082055,812073
SRR11489788,30364,0.019514646896950937,2.3430542747991043,966309
SRR11551369,27719,0.012500665242089405,1.863757711317147,689101
SRR11615782,3509,0.016118107229458407,2.317184383015104,191744
SRR11788653,3793,0.006101980735751583,1.6530450830477195,26653
SRR1202081,5808,0.007073358271153104,2.660037878787879,113920
SRR1202089,14462,0.005325107553832365,1.5264140506154058,33661
SRR1204581,18812,0.012645250533225625,2.1911811609610887,159311
SRR1209978,5826,0.005594710841998707,1.3448335049776863,12887
SRR12270101,6389,0.01569257513445165,3.277273438722805,383360
SRR12270104,9050,0.00993069327396744,2.1672375690607737,517826
SRR12270114,10331,0.012174489531285124,2.545542541864292,543917
SRR12272117,3999,0.016873141167914843,2.014003500875219,143698
SRR12272140,1578,0.021362671812725095,1.7455640050697085,36817
SRR12272146,1896,0.01838751072447309,1.8662974683544304,42838
SRR12272154,1504,0.01955293874877442,1.4684175531914894,29917
SRR12272156,1225,0.023560353047729004,1.396326530612245,24883
SRR12272164,1718,0.022728457236472214,1.4374272409778812,41141
SRR12272165,1383,0.023352921080772433,1.5130151843817787,39176
SRR12272167,1505,0.026381664758806406,1.503654485049834,47807
SRR12272177,468,0.017763959176700345,1.3664529914529915,4698
SRR12272188,1624,0.020448657753216592,1.6120689655172413,37599
SRR12272213,2248,0.020149389720582767,1.7660142348754448,60734
SRR12358625,97651,0.009198188461370245,1.4235696511044433,2520056
SRR12377472,7665,0.014198401712527724,3.745009784735812,732456
SRR12456161,9452,0.008343616157841708,2.28808717731697,348526
SRR12456162,12219,0.007889773541920416,2.584213110729192,623644
SRR12456164,14242,0.007808335644555421,3.648153349248701,599445
SRR12456168,12649,0.007550168039104471,2.3710965293699107,666201
SRR12456169,16324,0.007822115594203533,2.593880176427346,832842
SRR12456173,15442,0.007789520077048927,3.044909985753141,739556
SRR12479732,19961,0.011083339047989336,1.8885576874906067,113661
SRR12479754,27237,0.010148026161066226,1.6384880860594044,159837
SRR12479795,16595,0.010780958560522812,1.8593250979210605,107670
SRR12479862,18442,0.012134973297660084,1.9480262444420344,136148
SRR12479968,33408,0.012642624077314013,2.132872365900383,328541
SRR12480013,20003,0.009602997923513728,1.8259761035844624,94701
SRR12480094,31426,0.012325093099063692,1.9092789410042639,263926
SRR12480167,18522,0.012222714920169638,1.7289709534607494,110967
SRR12480242,22961,0.014256343669622504,1.94425329907234,205114
SRR12480292,35366,0.009631407759165494,1.988421082395521,207184
SRR12480322,35404,0.011302457087639103,2.0600497118969607,255397
SRR12524504,3949,0.013871410099502716,2.4531526968852875,478122
SRR12524505,3141,0.01096977273647492,2.152499204075135,388701
SRR12524521,6161,0.009328723014452216,2.53846778120435,311752
SRR12651210,24552,0.006675979892631372,5.71605164548713,253148
SRR12908322,9138,0.0037564809315481194,1.2616546290216677,308479
SRR12908323,4916,0.0036110928550684746,1.436940602115541,375785
SRR12908324,7766,0.003702329875955113,1.296742209631728,338533
SRR12908326,8847,0.003724771129440871,1.3008929580648807,420477
SRR12908327,8656,0.003752598709395745,1.2846580406654344,342449
SRR12908328,8972,0.0037487470503358984,1.2858894337940259,328003
SRR12908350,27951,0.008112984183481239,3.53863904690351,749819
SRR12929265,3879,0.004924672835665522,2.2990461459138953,16175
SRR12929267,1351,0.005621083985836128,2.7079940784603997,6567
SRR13122045,22270,0.012519806916161351,1.7754378087112708,156305
SRR13122148,47803,0.011487539574485017,1.7915507394933372,318081
SRR13122160,22104,0.011554570557783231,1.6935848715164676,120556
SRR13122231,14281,0.011287969945174253,1.438869827042924,64223
SRR13122252,35997,0.01113717892619403,1.8365558240964526,243468
SRR13122264,43021,0.011629375336256664,2.0407359196671395,396030
SRR13169483,2858,0.029355005548991883,2.8268019594121765,309048
SRR13169484,2292,0.036786047055148166,2.944589877835951,284818
SRR13169487,2498,0.037063869507196825,2.6527221777421937,283096
SRR13169489,2570,0.03833889108984915,3.1494163424124513,295564
SRR13169493,2078,0.03981498422977959,2.7418190567853706,278876
SRR13169498,2551,0.03459581883502989,2.6356330850646805,271139
SRR13169504,2760,0.028818831859688396,3.0393115942028985,285778
SRR13169507,1047,0.02381112159038948,3.5148042024832855,313172
SRR13169508,1708,0.019315725841893346,2.560304449648712,289407
SRR13169517,2242,0.0415114438762438,3.103256021409456,284640
SRR13169518,909,0.027065718813558178,3.4763476347634765,255394
SRR13169519,931,0.026211359470265167,3.43609022556391,248663
SRR13169520,2900,0.03656842456211625,2.639310344827586,306408
SRR13428088,12665,0.013449299418668164,2.2413343861034347,739129
SRR13485161,8021,0.00574941356478692,2.692744046876948,100890
SRR13528215,7438,0.024107862209874587,2.2804517343371873,334293
SRR13713018,3175,0.012502593467107748,1.514488188976378,58842
SRR13713023,10431,0.01191601822206701,1.5348001150417026,180454
SRR13713029,2486,0.01269494835423537,1.4010458567980693,43682
SRR13753906,9594,0.008774315860858013,1.3139983322910151,138926
SRR13753927,8210,0.007521287656631797,1.5778928136419001,77723
SRR13753941,7854,0.008098298018897249,1.291825821237586,88911
SRR13827504,8241,0.013079936110809622,1.7174493386724912,346928
SRR13827508,9056,0.01337587190786569,1.9614620141342756,370866
SRR13827517,8256,0.013808281756192803,1.7908187984496124,322038
SRR13827521,8097,0.01316112063079259,1.9139187353340743,324162
SRR13827523,7366,0.014102337128067926,1.9519413521585665,348013
SRR13839990,3339,0.012128466799086912,2.3962264150943398,116486
SRR13839996,3606,0.013906400877959971,1.9445368829728231,117016
SRR13839997,3496,0.013199481081812119,2.2100972540045767,139561
SRR13840003,3395,0.011406780349668156,1.902061855670103,153037
SRR13840009,3593,0.00841343935663901,2.185917060951851,128812
SRR13840021,1636,0.010701386736829393,2.9434596577017116,82127
SRR13840024,1826,0.011698011790171155,2.2034501642935376,94086
SRR13840029,2065,0.01083788567128507,2.4082324455205812,109576
SRR13840052,2538,0.01263633628459751,2.397754137115839,128947
SRR13840060,2410,0.010643463490953116,1.9526970954356846,118163
SRR13840063,2976,0.01016865687716611,2.0416666666666665,151353
SRR13840067,2830,0.01041866125077938,2.0915194346289754,143893
SRR13840070,3217,0.01011456998308868,2.1537146409698478,153964
SRR13840072,3482,0.010213401611611965,2.150488225157955,156677
SRR13840086,4033,0.012064830270284679,2.244854946689809,154069
SRR13840088,4656,0.01320553321366745,2.326353092783505,156926
SRR13840094,2058,0.01151415454326903,2.9526239067055395,76752
SRR13840096,1930,0.012894722340729955,2.8020725388601035,79159
SRR13840100,2810,0.008081532145940403,2.2405693950177934,135191
SRR13840101,2828,0.007879226707583951,2.1115629420084865,142411
SRR13840111,1692,0.013973015686082956,2.951536643026005,56719
SRR13840112,2075,0.012113843540720958,3.0503614457831327,56854
SRR13840120,4969,0.009398354223874405,1.8760313946468101,162242
SRR13840130,3878,0.011050553362680189,1.9520371325425476,217852
SRR13840140,2514,0.013881285795640078,2.765115354017502,103904
SRR13840142,2928,0.015263136527708046,2.169398907103825,112363
SRR13840154,2180,0.011884638996662781,3.8089449541284406,87315
SRR13840155,2079,0.01538005464922913,2.7306397306397305,79067
SRR13921775,51970,0.010079249010312407,1.914287088705022,3690096
SRR1437744,868,0.021015254296780344,1.9861751152073732,21986
SRR1437929,853,0.02123801554310654,1.9794841735052755,22228
SRR1437949,883,0.020675997182916094,2.118912797281993,22720
SRR1438103,992,0.01879894087494146,1.921875,21644
SRR1438105,907,0.020474957462164368,2.0369349503858873,22523
SRR14474051,25902,0.018128724406859732,1.8747973129488071,400823
SRR1461864,856,0.021640413750646244,2.0811915887850465,22570
SRR1461997,941,0.019826584490148482,1.9564293304994687,22499
SRR1462028,874,0.0212399109476338,2.026315789473684,22451
SRR1462049,948,0.01991192020148747,1.988396624472574,22482
SRR1462592,887,0.02063870533576832,2.020293122886133,22152
SRR14629561,9654,0.02080542759455572,2.065568676196395,400826
SRR14629562,10220,0.023369540297723403,2.0138454011741684,468258
SRR14629571,10705,0.019994741605194395,2.0223260158804295,438494
SRR14629574,9266,0.020416114266773817,1.9435031297215628,344635
SRR14654642,229,0.004666022317013365,19.965065502183407,7954
SRR14698350,9622,0.017398782959299926,2.5591872791519434,629402
SRR14698353,4388,0.004734317986595786,1.655309936189608,449847
SRR1483416,938,0.019575483791954423,1.9328358208955223,21402
SRR14862895,20871,0.011079307772800848,1.8841933783719036,850496
SRR14862901,20866,0.010946373880468437,1.5796031822102943,493645
SRR14862910,15996,0.01514195149632147,1.9988747186796698,805709
SRR1490884,956,0.019468979017548575,1.9911087866108788,22714
SRR1491013,866,0.019535502565726556,1.8094688221709008,18351
SRR1491081,950,0.019865561729446358,1.914736842105263,22187
SRR1491089,901,0.020649489137930705,2.048834628190899,22908
SRR1491126,954,0.019026589899501956,1.8857442348008386,20609
SRR1491252,949,0.01983680769014972,1.8819810326659643,22280
SRR1491489,972,0.019137638762001342,1.8945473251028806,21987
SRR1491502,952,0.019729805118609563,1.971638655462185,22659
SRR1491523,938,0.01987794637620207,1.9674840085287846,22548
SRR1491568,911,0.020412343003035207,2.0554335894621296,22230
SRR14920939,5630,0.02305694127677095,2.1468916518650087,295041
SRR14920960,8256,0.019921322309943108,2.013202519379845,355718
SRR14920973,8088,0.02279694569451518,2.008283877349159,288922
SRR14920981,5949,0.023822608636894695,1.948394688182888,197844
SRR1522964,46750,0.006735249818057407,7.973957219251337,1189973
SRR1522973,71629,0.008448982205440572,4.4631853020424685,1528367
SRR15235666,4568,0.03378373516338906,3.8834281961471104,287027
SRR15322609,12182,0.011775419210230034,8.42082580857002,676491
SRR15322611,10907,0.010554166752770705,16.286467406252864,631880
SRR15429248,18845,0.00953017139729807,1.3545768108251526,102254
SRR15429249,17447,0.010144115171591863,1.4156588525247893,105199
SRR15429271,9378,0.013016476292818885,1.6084452975047985,136484
SRR15429272,7611,0.015284249916287188,1.8295887531204835,140750
SRR15431160,7934,0.022715445804833725,2.0715906226367533,381313
SRR15431164,4173,0.013688350851410035,2.6137071651090342,285420
SRR15431165,7664,0.01337043847912678,2.1472468684759916,268780
SRR15431188,6345,0.015601297796504088,3.288573680063042,271582
SRR15604477,13424,0.01814097476355985,2.4496796781883194,878044
SRR15604496,19741,0.015799862150105332,1.829998480320146,968311
SRR15604502,14626,0.02187814620887431,2.304765486120607,964765
SRR15604507,14663,0.014732959928329261,2.4844165586851257,979354
SRR15604520,14166,0.020094875718880197,2.5078356628547227,1012685
SRR15604521,11760,0.016789329325687507,2.321641156462585,1022318
SRR15604533,10650,0.012778948409363429,2.8140845070422533,960591
SRR15604544,9343,0.006693185285888848,2.2460665739055976,1001131
SRR15604550,8623,0.009017505586986633,3.512176736634582,917179
SRR15604559,13555,0.022730045481815064,2.33419402434526,885483
SRR15604562,12857,0.01742511588050968,1.8809597884420939,823993
SRR15604566,17319,0.017145916002819252,2.020901899647786,881643
SRR15604576,8730,0.023249393842760008,2.6374570446735395,884239
SRR15604590,11120,0.02439296852776979,2.475044964028777,922659
SRR15604599,10725,0.017552801754278497,2.2764102564102564,860597
SRR15604614,13644,0.01735786656671109,2.4185356200527703,1008487
SRR15604625,13232,0.019570631352169115,2.1352025392986698,904486
SRR15604627,19771,0.01860284417651155,2.3241616509028376,1062857
SRR15604628,17285,0.015134137185202996,2.091755857680069,1077578
SRR15604630,16998,0.017016231510255577,2.4275208848099776,954274
SRR15604633,10749,0.02170797811575909,2.2834682296027538,931868
SRR15633986,15066,0.008812807588189218,3.291517323775388,678376
SRR15633998,18381,0.011201268028823796,2.6826342418802023,579015
SRR15634000,18695,0.009271282362318422,2.711179459748596,527963
SRR15691272,2870,0.0062111214240511735,3.987979094076655,133042
SRR1572169,38337,0.005995123213107368,9.302592795471737,1789479
SRR15730533,27768,0.013570828452727751,4.105949294151541,3921219
SRR1621002,5664,0.006447911903370544,2.284957627118644,110017
SRR1622887,213,0.01478091593780979,1.3826291079812207,1829
SRR1622889,2522,0.017203660551645406,2.2866772402854876,51404
SRR1622890,1755,0.021765847270653962,2.4715099715099713,41554
SRR1622900,479,0.007552498158223968,1.7045929018789143,2768
SRR1623051,505,0.007715854056034971,1.61980198019802,8802
SRR1623052,482,0.008410669866836834,1.607883817427386,8485
SRR1623054,473,0.007638338703450002,1.7716701902748415,8478
SRR1623055,467,0.008303391391647347,1.7633832976445396,8554
SRR1623056,463,0.008381363312209941,1.7030237580993521,8513
SRR1631244,1990,0.008711062663930824,2.215075376884422,43937
SRR1631245,2023,0.008721003451363963,2.2943648047454275,44737
SRR1631246,2022,0.008538087519853832,2.1866963402571713,44202
SRR1631247,2033,0.0086167338738756,2.2533202164289228,45005
SRR1631248,2022,0.008733075704800971,2.2932739861523244,44926
SRR1631249,1959,0.00865480195980421,2.2427258805513017,42980
SRR1631379,212,0.02835918908725309,1.3867924528301887,3775
SRR1631380,203,0.02866686458896339,1.4088669950738917,3819
SRR1631381,201,0.029147638961162674,1.3830845771144278,3678
SRR1631382,199,0.028887977342856815,1.3517587939698492,3772
SRR1631384,615,0.021355157521497258,1.7398373983739837,17003
SRR1631484,6075,0.010150743867051488,1.9459259259259258,92572
SRR1631485,5733,0.010322609397712021,2.012210012210012,87312
SRR1631486,4328,0.010909256740277477,1.7018253234750462,53314
SRR1631487,4314,0.011050495017982385,1.7015530829856282,54490
SRR1631494,1457,0.008766557592895238,2.702814001372684,39191
SRR1631495,1451,0.008677981253233442,2.7343211578221918,38757
SRR1631496,1136,0.009292667954880476,2.6597711267605635,30427
SRR1631497,1165,0.009427758675025526,2.6858369098712447,31063
SRR1631498,1248,0.008809752611090857,2.7107371794871793,31150
SRR1631499,1280,0.008899888693593965,2.598828125,30800
SRR1631700,378,0.015909972196667548,1.6335978835978835,5042
SRR1631704,412,0.01515896560946376,1.6140776699029127,5077
SRR1631705,347,0.01597616002491647,1.685878962536023,4918
SRR16348862,5622,0.014322075882990478,2.380558520099609,109963
SRR16350202,6302,0.02081230990650287,1.7345287210409395,126892
SRR16350203,3955,0.021472333225962342,1.5241466498103666,92816
SRR16350236,3557,0.02252459192754416,1.7542873207759349,108227
SRR16350272,4446,0.02105630733394295,1.6106612685560053,121929
SRR16632757,8269,0.009869406512783866,2.1858144878461725,95351
SRR16632763,7038,0.009989090703700597,2.2978118783745383,67202
SRR16632770,5630,0.009418361360098914,4.239253996447602,98664
SRR16632773,5285,0.008669382082010901,2.5821192052980133,93613
SRR1702226,12338,0.007253303352775958,1.7066785540606257,131051
SRR1702227,10563,0.007522318771141902,1.6256271892454794,90510
SRR1702228,20738,0.006440791238470571,1.3610521747516635,85593
SRR1702229,19602,0.007237761494242106,1.3178247117641058,103353
SRR1702230,19119,0.007506667822076462,1.4176212144986662,103891
SRR1702231,18219,0.007499928640104409,1.3676381799220594,96443
SRR17120552,13865,0.01576483202710823,2.2210241615578794,396546
SRR17255002,40326,0.007582796448904107,1.6470639289788227,283603
SRR17255031,41790,0.007675589816625589,1.7227925340990669,321939
SRR17255071,45551,0.00816550563096096,1.7424864437663279,377732
SRR17255076,61163,0.008918639231933334,1.9312329349443291,622484
SRR17255082,36303,0.007566782043996048,1.8498333471062998,300801
SRR17257128,17271,0.011534723398579512,2.044004400440044,868642
SRR17257131,13193,0.015493226260219975,1.9873796710376714,480288
SRR17257136,16422,0.0131833877140036,2.051881622214103,554362
SRR17257158,12597,0.013122673132658795,1.7020322298960069,554787
SRR17257160,21498,0.0139043665707446,1.8656386640617733,1049260
SRR17257161,14630,0.012990288800795448,1.7401572112098427,763639
SRR17257168,15936,0.012659480888438985,2.620952560240964,658318
SRR1747019,10909,0.015708953009346844,2.500916674305619,183664
SRR1747031,8537,0.010425730373024841,1.826871266252782,66295
SRR1761710,7186,0.02582305252713691,3.620860005566379,275362
SRR1761768,1308,0.01854710625476037,1.1903669724770642,8859
SRR1763381,24488,0.008407686432962944,1.598701404769683,260374
SRR1763383,22343,0.008527735065150843,1.6718882871592893,329658
SRR17684633,24096,0.01739273093747565,2.5298597277556443,1446186
SRR17684645,19905,0.01876097374178137,2.885254961065059,1415531
SRR17738084,7657,0.0069566720548217146,3.115319315658874,373381
SRR17794259,29101,0.009226952840191179,2.999725095357548,4160681
SRR17794281,17248,0.0069182663167371115,2.9110911410018554,3490054
SRR18079825,8272,0.00895385845125058,1.4566610251450678,137321
SRR18079826,5285,0.0073219920318847885,3.1727530747398296,106501
SRR1873831,1963,0.00531035063350477,19.186194600101885,293035
SRR1873833,1539,0.005381521234645264,7.873619233268356,323466
SRR1873835,2252,0.00532421823837676,3.2289076376554173,373396
SRR1873837,1350,0.005428642206806778,151.01777777777778,332797
SRR1873838,2192,0.005265900990655445,5.6361770072992705,318541
SRR1873839,1407,0.005408712907739187,75.00390902629708,284514
SRR1873841,2611,0.005028570375389588,16.73247797778629,386278
SRR1873842,1974,0.005223988676331694,7.012917933130699,251790
SRR1873843,2210,0.0051211692427707714,4.324886877828054,254159
SRR1873844,2703,0.005144335117481307,4.433777284498706,536093
SRR1873845,2702,0.005153679983777968,23.138415988156922,451444
SRR1873846,2906,0.0053451505122553535,16.54593943565038,517208
